package_id,package_type,shift,carrier,route_distance_km,packages_in_route,weather_risk,days_in_fc,double_scan,locker_issue,damaged_on_arrival,cr_number_missing
PackageID_20c5e5be-6ef8-4e0d-97bc-3531dfa8af6e,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_d1805c7a-412e-44b5-b895-357dbf050567,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_579ca834-781e-4e81-aa2c-bab1f6139fed,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_aef6b13b-a54a-4294-87fc-f9b03d674a25,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_71be5002-23fc-436d-b3cd-ef1cd0a9b811,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_0cc28728-6fa0-4d99-a285-8bbefb7f4fa2,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_8c5d4831-203d-4e17-8a13-c76b1e15546b,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_afe8d3db-72b6-44d4-aae8-0800e238c331,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_33ddad26-6a00-4c23-9fc0-7f64af49884a,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_30dca3bf-a0e1-42fb-95e9-50ca70942151,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_a452789c-31b4-438e-add1-873407074d7f,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_69b9f329-d89e-4df2-9a8a-1ef57c2f3ab5,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_f1522e98-a6eb-414a-bdf4-a5af3d097e26,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_89688b94-df35-4be0-86a5-74c51733657a,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_5c77f325-0767-4a2b-a6dd-da6fb66ea2b1,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_5b3e5f21-d091-4c71-922b-e3d143cdd447,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_ec6e1e15-45fb-4021-a342-dd535f0028fb,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_97820736-c180-4182-bfb9-7f8bfe5cc2ea,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_dc8844a4-1575-4a9a-ab75-9be78b2877da,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_73369d5f-1f46-45d5-9dca-44b2129bad7a,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_6589e6e4-7e09-437a-8b3a-d2bd70978e18,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_a589389f-24c3-4938-a81b-f0516336d1c4,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_97270718-4a92-4c85-af89-ca2551454334,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_24765f14-554b-46a1-8935-3c5005980e45,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_eebb49c6-99ed-4204-a353-3fd93ec56018,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_537d53f5-b799-4022-bc9a-54a9d28110f5,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_d694fa9d-150a-4fd3-99ef-f45caf1a3c49,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_50a91d89-feb6-4f97-9118-372ae6acb8e9,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_f6e6f9f2-a11f-4aa4-ae84-6a09ac22ef12,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_8af6334f-efd7-485b-a056-4d7733e11006,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_9f3d5319-e52d-4670-b610-d9bda8452cae,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_f7049ce2-37c4-4435-ad5a-c73aadf4398f,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_5976c91b-8a1c-4841-b319-882ea2e0d461,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_80e206c3-0b51-433b-a250-645790408860,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_f4674725-bc1e-4b2e-a52e-0b6768ec03ca,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_128ad087-b878-4b06-88e5-6ffff4a2d8cf,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_9d2b2b9c-cd59-477e-b37b-3eb934a850b2,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_3ca01d6a-978c-4eaf-9b86-bf1c313100d6,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,0
PackageID_edee11b4-996e-464d-a757-f33324955098,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_73a488bc-cc8c-43eb-b8ac-fb3a6c523101,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_73ad4f90-4500-44bb-a8e9-28204d7483f0,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_ccc4211a-250d-4dd5-b492-3509b8aefb97,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_bfc9d9b3-63da-4b45-8cb1-3b876cd0d24f,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_a7f0c123-d209-4bb5-afa5-d3176fe80bfa,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_c0b8d525-a2c2-40b6-ae11-5d7ff0a77477,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_4267e963-c9fb-4323-8282-173419e180db,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c9fc0c25-681f-426a-bfe2-eccc72e88e29,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_b0e92946-ef84-45a9-972a-a9b6a28e06c4,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_6dd1b2dd-dfea-4f18-8fa1-ddf93d87dde1,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_9359e18e-5ae5-47cb-9533-93297b8b4e1c,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_35898699-34be-4dd1-a51e-58ac2ddc2d80,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_92f77cca-d674-411b-aa86-fd44e0ef01cd,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_a8133762-daf6-4df0-86c9-9c29f02603cf,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_df18a435-a504-46f9-8659-fa1f2f372624,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_816da4f5-f092-4385-b81a-622088324618,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_4b35c189-7859-4b08-aa41-2020df2129a3,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_41f31dc5-c58e-47a9-949f-97dca90183dc,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_d518cf1c-071e-4f7a-9e09-7388d25e728b,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_043718ad-5a69-42df-aea9-b54f14a6740e,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_d2f677db-7969-4897-ba12-e34fa5e1a694,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_899081b2-db54-4f17-ad7c-12520d6b9a95,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_d062035c-0015-4e94-8801-7dd8e4370866,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_7d2e769f-bda0-4ed6-a9dd-70e03edc83e7,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_6fb48739-091c-46cf-87a2-a659880db92b,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_75ea9e51-bbb5-425f-bf2c-f73cded3d01e,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_60886822-ff3c-46fc-9e9d-028f8dfa9c5e,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_116fdc14-fcd7-4627-9e12-aa900cf249f2,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_81bd7ae7-e7a0-4e0c-8c01-50edb28cfd03,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_885c3087-dd53-4cd4-bd33-9a7210b5e1ad,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_2b406568-6cf2-42a1-8ec9-774098273a9a,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_e9b9fffe-1edc-4ec2-b740-453e8bdeea56,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_9f9e7677-9f0f-42c4-ac05-8015c1447d43,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_4e1093e3-0724-4967-a7a9-209603b2466f,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_08dee6ea-5390-43a9-9ad0-821f455d8b80,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_9ffb96df-5976-491e-a7ae-cab9aa597240,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_b0efebbf-4c4f-4c14-98c9-eedbb69dac88,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_60668c4b-dc63-4aa2-8eee-5b71af4a6509,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_5a1094b2-338a-4f3a-911b-a730c38a0a70,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_40971329-ee8a-4dde-9596-3136ee1efebf,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c50e1c31-5359-4d67-a04a-86455a9624ed,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_e64839fa-1caf-4933-a53e-845791e2fa81,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_2c4782c0-035f-4ebf-8295-471fa046759a,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_2cf15e38-ffb3-45cf-8f6c-0baa6eca43a3,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_9c4791b2-b3a8-4809-ad45-0d7b5a619de4,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_7047179a-9cf8-4956-a91d-74463fcf752d,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_aaf73bdd-e231-4e2c-ae2d-884cfdcfd46a,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_a01318b1-e130-4c79-bccb-f1b0be37b2f5,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_95f754c8-e56b-49c1-966f-988ba66dc290,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e135e23e-38ec-4675-a574-d127efdebaae,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_39e3b763-600a-4905-9c91-8b72041df782,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_0d51069f-c53d-4605-a391-3c0c26a8cef1,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_82ab73d6-3682-45f2-aed8-cc2565a06d39,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_e1b0c08e-d557-46ea-af48-71632ce8311e,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_d63d34bc-dd80-4699-849e-64cdcaec6f10,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_fcc16600-1735-47e0-b8c1-dfa504634d20,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_3d1efda4-0be9-4799-80b4-1da2a4609a5a,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_dfa505b2-73bf-496e-b9f4-0fec032d95e2,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_8084096b-0ab1-4ad6-87c9-90b24ef151a9,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_a6d26c5d-e575-4caf-aff0-aa00a9bb056b,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_ce29bf37-8ff2-4558-9516-44f97e4c123b,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,0
PackageID_c128b8e2-0433-4663-bdaa-9ce51949f217,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_48137366-3547-4d43-83b5-3fd51ddac11e,standard,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_309ee6ff-98d9-4920-9689-5a5d32084497,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_ff7fb1bc-ec9b-48f0-ba32-2f4242c463c4,standard,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_43bc0f7a-5865-4be0-8849-a15811e00ea1,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_dc707066-65fd-483b-95d8-a453bdeac5ea,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_2f08391b-7f04-4229-b52f-9894592559f8,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_d1d64da8-ade4-4936-9450-b28af876f75a,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_3b5f74ee-ef4d-4a97-94c4-23b2c2f08cb1,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_07a2cc1e-989b-46e7-8e3a-af08e8269277,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c072d506-d60a-4a18-8697-d49d44617003,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_d4ee21d7-3291-42e0-a0e5-11d04bafa52e,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_6ed03844-bb15-4dd3-b804-5a1fba94776a,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_f0f70d33-35aa-4549-9169-3bc822831809,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_f5455b52-9300-4547-ad7c-5a108db80379,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_e2d74a08-1e8f-4b5b-aeaf-5357c06d4bf8,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_72cd2ca4-1302-4b95-abba-075ddee05da4,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_aff3b449-2ed2-4aba-9928-8fb0d47e7d04,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,0
PackageID_34865dea-9a95-4fdc-9ff1-747383222868,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_35c4f8ab-1fca-4ccf-9558-cbe271aa0ae0,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_8da530c8-e7ad-4c94-969b-db6aa4beb0cf,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_b0b15cd2-f1ec-46e0-bb14-7beac3e21cb9,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_906f2153-9610-4fdb-a4ce-33abfb2549aa,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_5181bd3a-2e0d-402a-b39c-96f2e6596d60,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_b28a8a7e-65ca-4b39-a8c1-8b7c8486f6f0,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_53e4d133-a9d9-4a98-9d7a-953b19b8ecbb,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_4e4fc91d-7ab7-4896-8131-53a935faf114,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_cbf29fc9-c307-4f8d-9d58-798965394662,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_8bf17e89-7d1b-456a-bede-94624623771c,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_416caf2c-9eb3-4a89-91d5-e3040e170d67,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_67092a51-a3fd-4720-8683-2ae3ef578d6d,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_682632cd-643e-4126-9283-9665c5a7af15,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_d41da73d-73d5-45e1-a678-0752e09c8de1,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_59e15bc8-0e1a-44ef-ad88-8d9f2914e3a4,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c6794939-cc57-4cd5-bd9f-bb2be4dd5f2b,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_b67fc875-49e6-4d7f-ad4c-e8858f079e67,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_9ba2844b-84b4-40d6-a90b-512aad79018a,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_4c4c9716-32bf-4e7c-b6df-18e05ca61035,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_9d66455f-98e3-4ce0-a949-a6a7947f5465,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e6f4d853-5c89-4729-bd0e-7f56de4e1c62,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_84553d4e-bffc-454d-bd56-30a05e617747,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_3f7fec86-70be-4f79-b5d3-da5281fa3be7,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_5882d4db-d67f-4145-a719-63406b9a2cc4,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_b919db50-ea6f-4245-9bc4-bd914dfa3f53,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_78dbcba5-b2b7-4ddc-9143-eb7b2c1f54f2,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_14c6dd65-9bb2-429e-ba83-f02670879b58,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_6012699f-b2f0-4dcd-8762-731cea1018c2,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_40b402b7-59ee-4a62-a5f6-be2135cc14b3,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_45be5f06-7a31-406e-87c4-4834063c36c5,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_768f9c05-7e4e-46e6-867d-fc6853b776d9,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_0c9bc1f9-5239-4f4c-96db-67540766e9f9,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_1a4422fc-e3dd-4686-a871-57271614fea5,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_0744eb51-779c-4ff8-9862-4214f11dc74a,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_c5f19153-61fd-46b0-9b9e-2c7c1b971ac4,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_ce80b12a-617e-4bb1-87f6-892cfe1aa7a6,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_5886273b-f10f-4963-9910-3dfa41fe52fd,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_5553fe50-579c-4bc7-9568-cb74f79cbbfc,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_511eb5d8-35e8-4f00-b173-876dd3d6bfd1,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_aba50a02-d60e-4664-b989-c4c466fc3457,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_ef5ee2dc-33ce-46a0-a575-50c9ba90b842,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_ab319e48-4404-4744-9467-e0dd862ef31b,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_090ec04c-f838-47a9-8451-97fedfc11620,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_7b330886-dc12-4350-8fca-958e0c60c09b,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_9af2606e-4161-44e8-8af8-5ee8243fd8e7,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_6a2aef5b-67ea-4f22-b93d-365a4beb75d6,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_5c1003be-0c6b-4996-8899-45d89060c49d,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_04338da1-9944-4509-98d0-4c053e1e28f4,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_5e5d6e52-3add-49c0-84f8-1d9260722aed,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_8a90dea1-cf2c-40f8-b91c-4998d32c4b9d,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_ceba334f-53c6-4172-92ad-0340b1ca1a70,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_a92d688b-d2ca-4231-afaf-159497b6a4dc,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_0d6b3502-1aba-40fe-9480-e9cf2680e459,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_00146dcf-b505-4057-9443-5546f87f5282,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_12f4c974-b65c-446e-8286-e63eaabbb1dc,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_fec16d65-db8c-4062-b702-2d39508801d8,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_f8dabfc1-d47e-47d5-baf5-77ae867ef757,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_4b01cd79-fdd4-46ea-95a4-978941d18675,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_07f1ad41-c6a3-4f84-8119-503fe88f7741,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_9f54744f-55d7-407c-b37d-1925ad35d044,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_905436bc-d9f2-4a5e-8fee-e281ed191a7a,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_b0ebfac2-ab78-4a83-9da3-b0f5bba4a5d6,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_3b76f96d-9e91-4909-93c2-246e28ed90f9,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_216c4f64-22e7-4b6c-9fc7-e65b87f649f6,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_f03f3d77-3def-4598-b671-adcb45ea6468,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_7e96105e-c9f1-4e28-877c-4f9f65de1d4c,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_965d014b-b494-4e36-8f28-ac474ef7fd0c,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_589c1fa8-88ed-4c8b-bea7-9a4eb21d9ec1,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_ba8965d4-7057-492f-a8b7-8e4b6677158d,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_3145af04-2174-461a-858a-bcc2da28ce6b,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_eba85db2-44dc-4b2c-b09a-4f9ca158823b,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_1153adca-a3b9-454c-8350-e7693638084b,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_b5164e6c-8889-4b81-afea-c35e31bb043f,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_38f319e6-6ca8-41c5-85e0-e6aa9b917d37,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_b1f4e50a-95d7-40bd-b8c8-6b8c2f9203bb,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,0
PackageID_506154dd-ec44-49af-805e-0c72f60d206b,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_3767872f-7dd0-488f-874b-b4869854989c,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_938831f8-2130-4617-a93c-3a884f622d9a,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_9f65bcab-c61e-42eb-ab85-abc6917ee85d,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_920a48c1-4362-4d95-ada3-04b3025f594c,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_81f058f2-3a21-42e5-8833-05a65193142f,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_5adf4af4-0bad-40d9-9683-685c69e88d48,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_fd5ed4c1-ca98-4977-8d53-636388c04a3c,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_ef1fe2c4-7342-48d3-a346-30ca6cb28ba6,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_6dfb26b3-3af8-4a03-b696-a20a97eac332,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_a5cfe906-cdff-41a7-bbe2-30fd05c904fc,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_cbcb25d5-5585-422f-acd5-fceb08c23fed,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_963fb46e-bfd4-4cd5-b681-8f60353ca985,standard,afternoon,carrier_A,31.12,274,low,0,0,0,1,1
PackageID_104659f1-f5d8-4c1f-a854-a19d1f0cda9e,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_1b6e25d9-225c-45b8-96ed-2304be9706b4,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_f37c327d-cbdf-4db3-9c6e-7d7647bf6572,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_5be856d6-f08b-4e25-9a91-5b9723061f19,standard,morning,carrier_B,80.6,196,low,0,0,0,0,0
PackageID_c8246002-be04-47bf-bb5a-46dc1810e341,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_9f7eee4c-44de-48da-a4cf-355dca5d6019,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_4377fe0a-e6c4-41db-a7f6-c8dbc2e7d461,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_446e693f-02ba-44f6-a1b6-841d16cd28ae,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_85907ca4-c0aa-4976-8ead-cccc4e247fdd,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_c6bed7f7-0b9e-4e4a-867b-7ab5138020e3,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
